"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"20151","5","62","74","0","2020","A","N",25,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20153","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",11.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20153","5","62","74","0","2020","A","",10,98,2915057,346765,2306,574,29847,"",0.48,0.73,0.68,0.21,0.32,0.94,0.94,"",-1,-9.1,-3,-3.0,63138,2.2,-3474,-1.0,-707,-23.5,30,5.5,1564,5.5
"20155","1","62","74","0","2020","A","",1,18,1333380,0,0,1411,73397,"",5.43,0.24,0.31,0.00,0.00,1.31,1.31,"",0,0.0,1,5.9,97715,7.9,0,0.0,0,0.0,20,1.4,1065,1.5
"20155","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20155","5","62","74","0","2020","A","",143,3746,176462248,25648790,221495,906,47112,"",0.54,1.05,1.39,0.58,0.73,1.33,1.33,"",5,3.6,-93,-2.4,-1765691,-1.0,-809762,-3.1,11954,5.7,13,1.5,687,1.5
"20157","5","62","74","0","2020","A","N",18,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",1,5.9,0,0,0,0,0,0,0,0,0,0,0,0
"20159","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",8.93,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20159","5","62","74","0","2020","A","N",20,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",-2,-9.1,0,0,0,0,0,0,0,0,0,0,0,0
"20161","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20161","3","62","74","0","2020","A","N",15,0,0,0,0,0,0,"N",12.99,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20161","5","62","74","0","2020","A","",179,3271,135715257,32859346,381768,798,41490,"",0.64,0.86,0.95,0.88,1.31,1.11,1.11,"",7,4.1,-233,-6.6,339115,0.3,-936918,-2.8,-4768,-1.2,55,7.4,2853,7.4
"20163","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",14.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20163","5","62","74","0","2020","A","",11,122,3240861,575863,5285,513,26674,"",0.34,0.50,0.42,0.17,0.36,0.85,0.85,"",0,0.0,-7,-5.4,109973,3.5,-110129,-16.1,-1735,-24.7,45,9.6,2341,9.6
"20165","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",27.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20165","5","62","74","0","2020","A","N",7,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",2,40.0,0,0,0,0,0,0,0,0,0,0,0,0
"20167","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",5.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20167","5","62","74","0","2020","A","N",16,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",2,14.3,0,0,0,0,0,0,0,0,0,0,0,0
"20169","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20169","5","62","74","0","2020","A","",146,5186,259863141,37539946,433726,964,50105,"",0.61,1.33,1.80,0.83,1.30,1.35,1.35,"",8,5.8,-1026,-16.5,-23056482,-8.1,813679,2.2,31212,7.8,88,10.0,4559,10.0
"20171","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",5.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20171","5","62","74","0","2020","A","N",10,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",-2,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"20173","1","62","74","0","2020","A","",4,1491,116163241,0,0,1499,77923,"",2.75,2.09,2.32,0.00,0.00,1.11,1.11,"",0,0.0,28,1.9,4179792,3.7,0,0.0,0,0.0,27,1.8,1384,1.8
"20173","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20173","5","62","74","0","2020","A","",1393,34458,1735810739,385336351,4904087,969,50375,"",0.67,1.02,1.15,0.90,1.02,1.13,1.13,"",7,0.5,738,2.2,126494518,7.9,2528046,0.7,205841,4.4,51,5.6,2649,5.6
"20175","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",5.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20175","5","62","74","0","2020","A","N",59,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20177","1","62","74","0","2020","A","",1,1588,113944013,0,0,1380,71772,"",1.72,5.78,6.13,0.00,0.00,1.06,1.06,"",0,0.0,-70,-4.2,-368545,-0.3,0,0.0,0,0.0,54,4.1,2822,4.1
"20177","2","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,"N",-12,-80.0,0,0,0,0,0,0,0,0,0,0,0,0
"20177","5","62","74","0","2020","A","",868,16764,859519731,147666834,2153839,986,51272,"",1.04,1.29,1.54,1.20,1.65,1.20,1.20,"",52,6.4,-177,-1.0,76757136,9.8,5465743,3.8,162801,8.2,97,10.9,5066,11.0
"20179","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",11.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20179","5","62","74","0","2020","A","",4,12,191703,117022,1038,312,16200,"",0.19,0.08,0.04,0.05,0.12,0.46,0.46,"",1,33.3,1,9.1,17115,9.8,21414,22.4,398,62.2,0,0.0,-41,-0.3
"20181","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",5.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20181","5","62","74","0","2020","A","N",28,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,"N",-1,-3.4,0,0,0,0,0,0,0,0,0,0,0,0
"20183","5","62","74","0","2020","A","",9,232,9364481,3211015,18456,778,40437,"",0.36,1.29,1.80,1.55,1.90,1.40,1.40,"",0,0.0,-8,-3.3,618454,7.1,186044,6.2,-2857,-13.4,78,11.1,4046,11.1
"20185","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",8.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20185","5","62","74","0","2020","A","",6,114,3944392,505780,3926,666,34651,"",0.21,0.67,0.77,0.24,0.39,1.16,1.16,"",0,0.0,-2,-1.7,438878,12.5,47150,10.3,3494,808.8,84,14.4,4388,14.5
"20187","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",14.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20187","5","62","74","0","2020","A","",3,7,186450,109199,609,518,26957,"",0.18,0.05,0.04,0.05,0.04,0.70,0.70,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"20189","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",15.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20189","5","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",0.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20191","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",2.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20191","5","62","74","0","2020","A","",42,690,24520994,11406396,123832,683,35538,"",0.47,0.80,0.87,0.88,1.39,1.08,1.08,"",-1,-2.3,-88,-11.3,-1060240,-4.1,-314309,-2.7,-17311,-12.3,51,8.1,2675,8.1
"20193","5","62","74","0","2020","A","N",23,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,"N",1,4.5,0,0,0,0,0,0,0,0,0,0,0,0
"20195","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",12.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20195","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",11.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20195","5","62","74","0","2020","A","N",5,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0
"20197","5","62","74","0","2020","A","N",6,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20199","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",16.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20199","5","62","74","0","2020","A","",3,5,55988,40482,918,223,11584,"",0.20,0.07,0.03,0.05,0.18,0.38,0.38,"",0,0.0,0,0.0,1997,3.7,2973,7.9,252,37.8,15,7.2,786,7.3
"20201","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",10.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20201","5","62","74","0","2020","A","",15,165,4041532,2153266,9454,470,24432,"",0.32,0.56,0.49,0.66,0.50,0.87,0.87,"",0,0.0,1,0.6,156885,4.0,32585,1.5,435,4.8,14,3.1,733,3.1
"20203","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",13.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20203","5","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20205","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",12.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20205","5","62","74","0","2020","A","",26,266,8609054,3906294,72753,623,32395,"",0.68,0.57,0.57,0.63,1.23,0.99,0.99,"",-1,-3.7,-57,-17.6,-618346,-6.7,-237159,-5.7,-4944,-6.4,74,13.5,3835,13.4
"20207","5","62","74","0","2020","A","",7,72,2146954,1124027,25953,571,29716,"",0.43,0.77,0.87,0.92,3.72,1.13,1.13,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0
"20209","1","62","74","0","2020","A","",1,6,440383,0,0,1495,77715,"",2.55,0.02,0.02,0.00,0.00,1.00,1.00,"",0,0.0,1,20.0,43511,11.0,0,0.0,0,0.0,-201,-11.9,-10479,-11.9
"20209","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,"N",-3,-75.0,0,0,0,0,0,0,0,0,0,0,0,0
"20209","5","62","74","0","2020","A","",309,14301,1010131810,552073920,1786392,1358,70634,"",0.55,1.17,1.68,2.56,0.91,1.44,1.44,"",7,2.3,707,5.2,298662697,42.0,-6035781,-1.1,-155957,-8.0,352,35.0,18298,35.0
"20999","1","62","74","0","2020","A","",3,24,1286441,0,0,1038,53977,"",12.52,0.36,0.19,0.00,0.00,0.52,0.52,"",0,0.0,-6,-20.0,-241932,-15.8,0,0.0,0,0.0,61,6.2,3172,6.2
"20999","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"20999","5","62","74","0","2020","A","",62,3842,133744494,24972738,332700,670,34816,"",0.18,1.22,0.65,0.66,0.53,0.53,0.53,"",9,17.0,-187,-4.6,11397347,9.3,1432639,6.1,73756,28.5,86,14.7,4452,14.7
"21000","1","62","54","0","2020","A","",32,6346,487461686,0,0,1477,76820,"",2.16,1.19,1.33,0.00,0.00,1.11,1.11,"",0,0.0,-294,-4.4,3400866,0.7,0,0.0,0,0.0,75,5.3,3918,5.4
"21000","2","62","54","0","2020","A","",358,16716,858181768,356319,1158,987,51338,"",4.36,2.00,1.99,0.04,0.06,1.00,1.00,"",23,6.9,334,2.0,27120596,3.3,24028,7.2,-253,-17.9,11,1.1,608,1.2
"21000","3","62","54","0","2020","A","",136,7862,362114133,6314016,80678,886,46062,"",1.55,0.66,0.60,0.31,0.61,0.92,0.92,"",-1,-0.7,-439,-5.3,-31527751,-8.0,-265089,-4.0,2551,3.3,-26,-2.9,-1359,-2.9
"21000","5","62","54","0","2020","A","",19520,245519,13022873460,1982263760,25077024,1020,53042,"",0.92,0.97,1.18,1.02,0.92,1.21,1.21,"",2281,13.2,-7639,-3.0,326153800,2.6,45953259,2.4,1033554,4.3,56,5.8,2889,5.8
"21001","2","62","74","0","2020","A","N",4,0,0,0,0,0,0,"N",14.94,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"21001","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",6.99,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21001","5","62","74","0","2020","A","N",69,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",10,16.9,0,0,0,0,0,0,0,0,0,0,0,0
"21003","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",4.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21003","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",9.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21003","5","62","74","0","2020","A","N",54,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,"N",18,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"21005","2","62","74","0","2020","A","N",4,0,0,0,0,0,0,"N",14.58,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"21005","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",3.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21005","5","62","74","0","2020","A","N",62,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,"N",12,24.0,0,0,0,0,0,0,0,0,0,0,0,0
"21007","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",8.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21007","5","62","74","0","2020","A","N",19,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21009","2","62","74","0","2020","A","",7,116,4408999,0,0,730,37981,"",9.96,1.67,1.59,0.00,0.00,0.95,0.95,"",1,16.7,-5,-4.1,-102572,-2.3,0,0.0,0,0.0,15,2.1,823,2.2
"21009","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",1.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21009","5","62","74","0","2020","A","",186,2480,125418089,14702448,178300,973,50575,"",1.02,1.19,1.77,1.03,1.06,1.49,1.49,"",64,52.5,35,1.4,5797296,4.8,1115205,8.2,17479,10.9,32,3.4,1654,3.4
"21011","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",7.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21011","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",7.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21011","5","62","74","0","2020","A","N",38,0,0,0,0,0,0,"N",1.15,0,0,0,0,0,0,"N",3,8.6,0,0,0,0,0,0,0,0,0,0,0,0
"21013","2","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",8.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21013","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",5.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21013","5","62","74","0","2020","A","N",93,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",3,3.3,0,0,0,0,0,0,0,0,0,0,0,0
"21015","1","62","74","0","2020","A","",1,35,2962925,0,0,1640,85264,"",1.81,0.13,0.15,0.00,0.00,1.22,1.22,"",0,0.0,2,6.1,187264,6.7,0,0.0,0,0.0,18,1.1,940,1.1
"21015","2","62","74","0","2020","A","",7,99,3857214,0,0,749,38929,"",2.29,0.23,0.17,0.00,0.00,0.75,0.75,"",1,16.7,7,7.6,216921,6.0,0,0.0,0,0.0,-15,-2.0,-783,-2.0
"21015","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21015","5","62","74","0","2020","A","",568,5464,277170242,53138376,636483,976,50730,"",0.72,0.42,0.48,0.43,0.39,1.15,1.15,"",70,14.1,13,0.2,8561930,3.2,2298449,4.5,72376,12.8,28,3.0,1454,3.0
"21017","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",2.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21017","5","62","74","0","2020","A","",62,725,27380320,6798199,95259,726,37762,"",0.70,0.78,0.78,0.96,1.01,1.00,1.00,"",9,17.0,-55,-7.1,144851,0.5,-257150,-3.6,7836,9.0,55,8.2,2845,8.1
"21019","2","62","74","0","2020","A","",8,145,5586197,0,0,739,38415,"",7.93,1.35,0.97,0.00,0.00,0.72,0.72,"",1,14.3,-8,-5.2,-184401,-3.2,0,0.0,0,0.0,15,2.1,760,2.0
"21019","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21019","5","62","74","0","2020","A","",305,5712,333844144,27591237,341538,1124,58446,"",1.17,1.76,2.27,1.26,0.91,1.29,1.29,"",-2,-0.7,282,5.2,31441817,10.4,3367508,13.9,58939,20.9,53,4.9,2754,4.9
"21021","2","62","74","0","2020","A","",6,46,1855530,0,0,773,40192,"",10.77,0.73,0.66,0.00,0.00,0.90,0.90,"",0,0.0,-3,-6.1,-86680,-4.5,0,0.0,0,0.0,9,1.2,488,1.2
"21021","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",1.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21021","5","62","74","0","2020","A","N",145,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,"N",4,2.8,0,0,0,0,0,0,0,0,0,0,0,0
"21023","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",9.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21023","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",8.98,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21023","5","62","74","0","2020","A","",32,136,7295683,857457,11933,1034,53744,"",1.19,0.78,1.21,0.92,0.89,1.56,1.56,"",2,6.7,29,27.1,3117942,74.6,-15184,-1.7,-994,-7.7,284,37.9,14760,37.9
"21025","2","62","74","0","2020","A","N",4,0,0,0,0,0,0,"N",19.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21025","5","62","74","0","2020","A","",122,777,29216720,9593466,181282,724,37626,"",2.30,2.21,2.70,4.09,6.86,1.22,1.22,"",4,3.4,-127,-14.0,-4629997,-13.7,-2763999,-22.4,43624,31.7,4,0.6,188,0.5
"21027","2","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",8.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21027","5","62","74","0","2020","A","N",66,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,"N",12,22.2,0,0,0,0,0,0,0,0,0,0,0,0
"21029","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21029","5","62","74","0","2020","A","",174,1286,54578437,13604605,183498,816,42435,"",0.76,0.35,0.40,0.39,0.40,1.14,1.14,"",6,3.6,-47,-3.5,2345993,4.5,-166365,-1.2,21187,13.1,63,8.4,3253,8.3
"21031","2","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",17.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21031","5","62","74","0","2020","A","N",48,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,"N",14,41.2,0,0,0,0,0,0,0,0,0,0,0,0
"21033","2","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",9.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21033","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",8.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21033","5","62","74","0","2020","A","N",44,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",-1,-2.2,0,0,0,0,0,0,0,0,0,0,0,0
"21035","2","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",2.95,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21035","3","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",4.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21035","5","62","74","0","2020","A","",150,662,21406672,7959331,101483,622,32332,"",0.86,0.31,0.30,0.54,0.55,0.96,0.96,"",6,4.2,-131,-16.5,-3468235,-13.9,-866993,-9.8,-11078,-9.8,18,3.0,947,3.0
"21037","1","62","74","0","2020","A","",2,141,12213639,0,0,1665,86570,"",7.39,1.68,2.25,0.00,0.00,1.33,1.33,"",0,0.0,-2,-1.4,180200,1.5,0,0.0,0,0.0,50,3.1,2616,3.1
"21037","2","62","74","0","2020","A","",5,130,4975873,0,0,734,38154,"",3.33,0.99,0.78,0.00,0.00,0.79,0.79,"",1,25.0,-10,-7.1,-418561,-7.8,0,0.0,0,0.0,-8,-1.1,-424,-1.1
"21037","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",1.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21037","5","62","74","0","2020","A","",267,3832,199871184,30805146,335738,1003,52154,"",0.69,0.97,1.23,1.08,0.91,1.27,1.27,"",24,9.9,-190,-4.7,11622414,6.2,439285,1.4,21343,6.8,103,11.4,5344,11.4
"21039","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",12.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21039","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",11.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21039","5","62","74","0","2020","A","",15,118,5050308,1519046,22066,820,42649,"",0.73,0.87,1.16,1.54,1.40,1.33,1.33,"",1,7.1,-12,-9.2,347247,7.4,23077,1.5,4927,28.7,122,17.5,6332,17.4
"21041","1","62","74","0","2020","A","",1,13,1634367,0,0,2481,129029,"",26.78,0.64,0.97,0.00,0.00,1.57,1.57,"",0,0.0,-1,-7.1,-61773,-3.6,0,0.0,0,0.0,123,5.2,6416,5.2
"21041","2","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",14.47,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"21041","5","62","74","0","2020","A","N",24,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",1,4.3,0,0,0,0,0,0,0,0,0,0,0,0
"21043","2","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",5.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21043","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",5.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21043","5","62","74","0","2020","A","N",91,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,"N",-2,-2.2,0,0,0,0,0,0,0,0,0,0,0,0
"21045","2","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",15.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21045","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",9.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21045","5","62","74","0","2020","A","",53,549,20298268,2660650,28947,710,36945,"",1.06,1.05,1.25,0.75,0.57,1.19,1.19,"",5,10.4,-22,-3.9,1075536,5.6,-80814,-2.9,-6092,-17.4,62,9.6,3265,9.7
"21047","1","62","74","0","2020","A","",5,1229,76955619,0,0,1204,62621,"",24.35,13.93,13.95,0.00,0.00,1.00,1.00,"",0,0.0,-184,-13.0,-6052162,-7.3,0,0.0,0,0.0,74,6.5,3875,6.6
"21047","2","62","74","0","2020","A","N",9,0,0,0,0,0,0,"N",7.89,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21047","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21047","5","62","74","0","2020","A","",227,3499,171610644,31296826,451716,943,49049,"",0.77,0.84,1.04,1.00,0.90,1.24,1.24,"",6,2.7,-213,-5.7,-3417599,-2.0,-1252832,-3.8,21382,5.0,36,4.0,1900,4.0
"21049","2","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",3.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21049","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",1.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21049","5","62","74","0","2020","A","",134,1415,73397636,17663001,220887,998,51871,"",0.91,0.73,0.97,1.06,1.01,1.33,1.33,"",15,12.6,-164,-10.4,-3660395,-4.8,-1024720,-5.5,-31274,-12.4,59,6.3,3054,6.3
